pixel,elem,real,imag
1487,29,-0.0326191919,-0.0539082924
1487,30,-0.0540736128,-0.0323443878
1487,31,-0.0629255547,-0.0032419415
1487,32,0.0595384349,-0.0206254160
1487,33,0.0537701532,0.0328479079
1487,34,0.0088277773,0.0623873497
1487,35,-0.0132688571,0.0615957511
1487,36,-0.0238705222,0.0583120651
1487,37,-0.0425457686,0.0464749382
1487,38,-0.0629218618,-0.0032972184
1487,39,-0.0374556155,-0.0506672886
1487,40,-0.0247913958,-0.0579262710
1487,41,-0.0561678045,-0.0285514209
1487,42,-0.0614081287,0.0141087317
1487,43,-0.0551652730,0.0304442662
1487,44,-0.0504066582,0.0378050800
1487,45,-0.0380742756,0.0502041008
1487,46,0.0029770920,0.0629379431
1487,47,0.0426430755,0.0463853922
1488,0,0.0368744927,-0.0510933882
1488,1,0.0537028996,-0.0329567434
1488,2,0.0622514872,-0.0097395688
1488,3,0.0630084556,0.0001823562
1488,4,0.0628005687,0.0051586815
1488,5,0.0612046782,0.0149802677
1488,6,0.0507172049,0.0373879288
1488,7,0.0324125659,0.0540321682
1488,8,0.0541934890,0.0321408457
1488,9,0.0609536192,-0.0159576193
1488,10,0.0314926015,-0.0545733638
1488,11,0.0129404510,-0.0616650922
1488,12,0.0030595664,-0.0629340602
1488,13,-0.0166825248,-0.0607595573
1488,14,-0.0549450081,-0.0308402725
1488,15,-0.0605567677,0.0174055442
1488,16,0.0559261339,-0.0290274703
1488,17,0.0603787230,0.0180160239
1488,18,0.0308740329,0.0549259702
1488,19,0.0128010204,0.0616947162
1488,20,0.0032020600,0.0629270729
1488,21,-0.0159945478,0.0609449503
1488,22,-0.0538669175,0.0326868424
1488,23,-0.0614439309,-0.0139542977
1488,24,-0.0474803568,-0.0414212986
1488,25,-0.0593203839,-0.0212406501
1488,26,-0.0629806731,0.0018692790
1488,27,-0.0620008526,0.0112233058
1488,28,-0.0609903741,0.0158193887
1488,29,-0.0579562966,0.0247217902
1488,30,-0.0449400137,0.0441647218
1488,31,-0.0257263065,0.0575174951
1488,32,-0.0224343475,-0.0588803275
1488,33,-0.0434155979,-0.0456649785
1488,34,-0.0576723054,-0.0253754230
1488,35,-0.0609537614,-0.0159574019
1488,36,-0.0620255825,-0.0110832402
1488,37,-0.0629971258,-0.0011572190
1488,38,-0.0585650831,0.0232401066
1488,39,-0.0450628383,0.0440382807
1488,40,-0.0619098563,-0.0117150010
1488,41,-0.0136843793,-0.0615047174
1488,42,0.0511022568,-0.0368583532
1488,43,0.0622139745,-0.0099702087
1488,44,0.0628350292,0.0046626971
1488,45,0.0540423864,0.0323958615
1488,46,-0.0084233086,0.0624430802
1488,47,-0.0606945141,0.0169183513
1489,0,0.0488613802,-0.0397862578
1489,1,0.0628310367,-0.0047351245
1489,2,0.0542700481,0.0320122633
1489,3,0.0449612498,0.0441418956
1489,4,0.0392736262,0.0492768139
1489,5,0.0262484943,0.0572842911
1489,6,-0.0111848044,0.0620071824
1489,7,-0.0446068282,0.0444987067
1489,8,-0.0629441048,0.0028044747
1489,9,-0.0628893836,0.0038381978
1489,10,-0.0628176920,0.0048709182
1489,11,-0.0627842127,0.0052836111
1489,12,-0.0627668456,0.0054902807
1489,13,-0.0627292379,0.0059028830
1489,14,-0.0626249216,0.0069335752
1489,15,-0.0625020679,0.0079618038
1489,16,-0.0251303977,-0.0577809766
1489,17,-0.0469287328,-0.0420453439
1489,18,-0.0601824152,-0.0186557131
1489,19,-0.0624873780,-0.0080810920
1489,20,-0.0629499144,-0.0026840783
1489,21,-0.0624806317,0.0081290316
1489,22,-0.0534038515,0.0334340284
1489,23,-0.0346059756,0.0526525790
1489,24,-0.0613609165,0.0143120457
1489,25,-0.0434898134,-0.0455913732
1489,26,0.0171901080,-0.0606169760
1489,27,0.0401834096,-0.0485303645
1489,28,0.0493245867,-0.0392046304
1489,29,0.0609490370,-0.0159742162
1489,30,0.0447128632,0.0443928206
1489,31,-0.0155359967,0.0610621178
1489,32,0.0480342836,-0.0407813039
1489,33,0.0626138207,-0.0070531307
1489,34,0.0559016663,0.0290699982
1489,35,0.0475264884,0.0413677544
1489,36,0.0423096323,0.0466899322
1489,37,0.0301820322,0.0553089243
1489,38,-0.0057997530,0.0627403978
1489,39,-0.0398091773,0.0488383740
1489,40,-0.0091936478,0.0623327858
1489,41,0.0483713931,0.0403747271
1489,42,0.0596845515,-0.0201882603
1489,43,0.0467466146,-0.0422444098
1489,44,0.0372017230,-0.0508515390
1489,45,0.0139293534,-0.0614483077
1489,46,-0.0451452601,-0.0439519064
1489,47,-0.0610534055,0.0155698938
1490,0,-0.0231907816,-0.0585866770
1490,1,-0.0441841542,-0.0449217962
1490,2,-0.0581941407,-0.0241572989
1490,3,-0.0613005874,-0.0145721667
1490,4,-0.0622725678,-0.0096252344
1490,5,-0.0630097968,0.0004248173
1490,6,-0.0578625101,0.0249404835
1490,7,-0.0435726137,0.0455138018
1490,8,-0.0604074516,0.0179173706
1490,9,-0.0544614419,-0.0316869984
1490,10,-0.0142757837,-0.0613704184
1490,11,0.0061377962,-0.0627093053
1490,12,0.0162363083,-0.0608813423
1490,13,0.0348849422,-0.0524708658
1490,14,0.0621138785,-0.0105837143
1490,15,0.0502920143,0.0379578219
1490,16,0.0552646435,-0.0302664634
1490,17,0.0609552713,0.0159579108
1490,18,0.0333442691,0.0534633173
1490,19,0.0158821051,0.0609747886
1490,20,0.0065030910,0.0626724859
1490,21,-0.0124841663,0.0617598773
1490,22,-0.0514912234,0.0363143125
1490,23,-0.0623670142,-0.0089707793
1490,24,-0.0590269192,0.0220437262
1490,25,-0.0035307957,0.0629097846
1490,26,0.0561895277,0.0285103160
1490,27,0.0630072287,0.0004170341
1490,28,0.0614225488,-0.0140480830
1490,29,0.0486841786,-0.0399989769
1490,30,-0.0170672380,-0.0606530463
1490,31,-0.0623991993,-0.0087415081
1490,32,0.0377406613,-0.0504561626
1490,33,0.0548835673,-0.0309516677
1490,34,0.0627036579,-0.0061916420
1490,35,0.0628647014,0.0042566294
1490,36,0.0622953505,0.0094548222
1490,37,0.0598760287,0.0196203395
1490,38,0.0468796764,0.0421000488
1490,39,0.0259220989,0.0574299221
1490,40,-0.0314378010,0.0546053610
1490,41,-0.0479313630,0.0408984948
1490,42,-0.0588721320,0.0224535023
1490,43,-0.0613844090,0.0142146410
1490,44,-0.0622123972,0.0099856880
1490,45,-0.0629933069,0.0014078253
1490,46,-0.0598165045,-0.0198012832
1490,47,-0.0497105693,-0.0387162883
1491,0,0.0590558754,-0.0219696909
1491,1,0.0546812341,0.0313069231
1491,2,0.0109510061,0.0620497951
1491,3,-0.0110177847,0.0620378855
1491,4,-0.0216683657,0.0591694037
1491,5,-0.0406640137,0.0481338305
1491,6,-0.0630070686,-0.0004274325
1491,7,-0.0400041861,-0.0486799231
1491,8,-0.0554156368,-0.0299857046
1491,9,-0.0486064705,0.0400927227
1491,10,0.0188966489,0.0601079983
1491,11,0.0442616180,0.0448436582
1491,12,0.0535578306,0.0331906793
1491,13,0.0628040542,0.0050679623
1491,14,0.0282895617,-0.0563005574
1491,15,-0.0415494467,-0.0473672553
1491,16,0.0233017176,-0.0585429508
1491,17,0.0348595379,-0.0524880800
1491,18,0.0449224869,-0.0441825051
1491,19,0.0484303890,-0.0403067928
1491,20,0.0500602238,-0.0382633699
1491,21,0.0530597456,-0.0339822370
1491,22,0.0589206691,-0.0223250592
1491,23,0.0622552720,-0.0097107367
1491,24,0.0371398740,0.0508982970
1491,25,-0.0024132137,0.0629619915
1491,26,-0.0409269629,0.0479067653
1491,27,-0.0521330792,0.0353865590
1491,28,-0.0563859155,0.0281192968
1491,29,-0.0618126685,0.0122169414
1491,30,-0.0560743605,-0.0287350859
1491,31,-0.0261840527,-0.0573105695
1491,32,-0.0166519185,-0.0607689383
1491,33,-0.0343719451,-0.0528088571
1491,34,-0.0488253418,-0.0398268830
1491,35,-0.0533701245,-0.0334919826
1491,36,-0.0553399988,-0.0301258220
1491,37,-0.0586366511,-0.0230604019
1491,38,-0.0628743731,-0.0041016038
1491,39,-0.0611357461,0.0152474586
1491,40,-0.0630014634,-0.0009385423
1491,41,-0.0543030758,-0.0319559854
1491,42,-0.0314102411,-0.0546202459
1491,43,-0.0195259112,-0.0599061525
1491,44,-0.0132383168,-0.0616016268
1491,45,-0.0003078026,-0.0630078191
1491,46,0.0308754521,-0.0549249608
1491,47,0.0539875775,-0.0324851448
1492,0,0.0076291610,-0.0625465358
1492,1,0.0079160164,-0.0625111384
1492,2,0.0082029379,-0.0624745907
1492,3,0.0083177929,-0.0624594625
1492,4,0.0083764833,-0.0624508729
1492,5,0.0084906777,-0.0624355294
1492,6,0.0087758674,-0.0623963206
1492,7,0.0090612636,-0.0623548675
1492,8,0.0609845490,-0.0158441567
1492,9,0.0490305276,0.0395744954
1492,10,-0.0026171351,0.0629542516
1492,11,-0.0253960846,0.0576637837
1492,12,-0.0356559166,0.0519495085
1492,13,-0.0521459222,0.0353678949
1492,14,-0.0594586674,-0.0208513927
1492,15,-0.0186348206,-0.0601899309
1492,16,-0.0058083167,-0.0627403978
1492,17,-0.0161176579,-0.0609128368
1492,18,-0.0259813492,-0.0574038543
1492,19,-0.0297407368,-0.0555494329
1492,20,-0.0315718129,-0.0545295608
1492,21,-0.0351276226,-0.0523094083
1492,22,-0.0433039382,-0.0457700104
1492,23,-0.0502848250,-0.0379667654
1492,24,-0.0500664114,-0.0382546748
1492,25,-0.0428292054,-0.0462136988
1492,26,-0.0343435241,-0.0528259192
1492,27,-0.0306540810,-0.0550488405
1492,28,-0.0287544993,-0.0560644644
1492,29,-0.0248567076,-0.0578980417
1492,30,-0.0146454147,-0.0612824936
1492,31,-0.0040071866,-0.0628809242
1492,32,0.0605070424,-0.0175850753
1492,33,0.0499694859,0.0383843118
1492,34,-0.0013897296,0.0629951880
1492,35,-0.0243744399,0.0581050247
1492,36,-0.0347817416,0.0525406299
1492,37,-0.0516133802,0.0361426452
1492,38,-0.0596709642,-0.0202358793
1492,39,-0.0189799765,-0.0600821358
1492,40,-0.0309740657,-0.0548700647
1492,41,-0.0629383331,0.0029803624
1492,42,-0.0256509171,0.0575510270
1492,43,0.0014118385,0.0629927560
1492,44,0.0151760970,0.0611537687
1492,45,0.0398611476,0.0487977439
1492,46,0.0615127202,-0.0136487107
1492,47,0.0154814620,-0.0610764679
1493,0,0.0082927171,-0.0624616451
1493,1,0.0093007626,-0.0623191984
1493,2,0.0103065923,-0.0621606369
1493,3,0.0107080995,-0.0620927397
1493,4,0.0109084406,-0.0620600190
1493,5,0.0113094273,-0.0619875937
1493,6,0.0123098132,-0.0617953305
1493,7,0.0133066688,-0.0615884829
1493,8,-0.0003494541,-0.0630088765
1493,9,-0.0122934470,-0.0617987701
1493,10,-0.0237910310,-0.0583454066
1493,11,-0.0281709364,-0.0563614387
1493,12,-0.0303008834,-0.0552455868
1493,13,-0.0344253553,-0.0527742259
1493,14,-0.0438099011,-0.0452874768
1493,15,-0.0516040468,-0.0361562218
1493,16,0.0604112768,-0.0179106436
1493,17,0.0502213358,0.0380533547
1493,18,-0.0008988831,0.0630033269
1493,19,-0.0238928334,0.0583042088
1493,20,-0.0343332469,0.0528347235
1493,21,-0.0512868000,0.0366057577
1493,22,-0.0598758733,-0.0196254044
1493,23,-0.0196660395,-0.0598614999
1493,24,-0.0184535797,-0.0602466342
1493,25,-0.0591238618,-0.0217892961
1493,26,-0.0531383231,0.0338624214
1493,27,-0.0373885644,0.0507183332
1493,28,-0.0274721017,0.0567056231
1493,29,-0.0052205041,0.0627929415
1493,30,0.0468168265,0.0421721722
1493,31,0.0619097084,-0.0117274726
1493,32,-0.0066995413,-0.0626525269
1493,33,-0.0174852474,-0.0605353767
1493,34,-0.0277384888,-0.0565753606
1493,35,-0.0316203316,-0.0545010421
1493,36,-0.0335043104,-0.0533635099
1493,37,-0.0371477994,-0.0508943823
1493,38,-0.0454267000,-0.0436647613
1493,39,-0.0523235225,-0.0351064274
1493,40,0.0119605071,-0.0618646688
1493,41,0.0607524291,-0.0167183581
1493,42,0.0419264972,0.0470350043
1493,43,0.0176248410,0.0604938990
1493,44,0.0038559316,0.0628914543
1493,45,-0.0235637706,0.0584385471
1493,46,-0.0628285890,0.0047996616
1493,47,-0.0321657457,-0.0541806220
1494,0,0.0587000200,-0.0229059431
1494,1,0.0552766377,0.0302444516
1494,2,0.0123598154,0.0617852311
1494,3,-0.0095185347,0.0622864888
1494,4,-0.0201918901,0.0596881778
1494,5,-0.0393887822,0.0491819032
1494,6,-0.0629934973,0.0014394245
1494,7,-0.0415921965,-0.0473309758
1494,8,-0.0270945061,-0.0568856298
1494,9,-0.0560408554,-0.0288020769
1494,10,-0.0620263745,0.0110822987
1494,11,-0.0570758514,0.0266911454
1494,12,-0.0531236894,0.0338816012
1494,13,-0.0425989291,0.0464264848
1494,14,-0.0057181316,0.0627494089
1494,15,0.0335055793,0.0533624434
1494,16,-0.0176635018,-0.0604832989
1494,17,-0.0354615460,-0.0520831736
1494,18,-0.0497997233,-0.0386021381
1494,19,-0.0542383691,-0.0320680105
1494,20,-0.0561417163,-0.0286048684
1494,21,-0.0592796924,-0.0213556997
1494,22,-0.0629760783,-0.0020255209
1494,23,-0.0605288669,0.0175022875
1494,24,-0.0434724883,-0.0456104412
1494,25,0.0259752137,-0.0574063806
1494,26,0.0629575618,0.0025474155
1494,27,0.0548370562,0.0310325689
1494,28,0.0460066242,0.0430525048
1494,29,0.0212515994,0.0593171880
1494,30,-0.0470159377,0.0419486441
1494,31,-0.0565201633,-0.0278494488
1494,32,0.0236244656,-0.0584136394
1494,33,0.0358622222,-0.0518087253
1494,34,0.0463519189,-0.0426804526
1494,35,0.0499412915,-0.0384186128
1494,36,0.0515911378,-0.0361728976
1494,37,0.0545849219,-0.0314735618
1494,38,0.0601595073,-0.0187338469
1494,39,0.0628040264,-0.0050821136
1494,40,0.0560976723,-0.0286916495
1494,41,0.0336425619,-0.0532753165
1494,42,0.0017938973,-0.0629828223
1494,43,-0.0116173581,-0.0619283600
1494,44,-0.0181617386,-0.0603343506
1494,45,-0.0305559816,-0.0551040893
1494,46,-0.0543731604,-0.0318379367
1494,47,-0.0630076892,0.0003182390
1495,0,-0.0242625563,-0.0581508301
1495,1,-0.0449649827,-0.0441394381
1495,2,-0.0585894698,-0.0231803745
1495,3,-0.0615307711,-0.0135648572
1495,4,-0.0624209532,-0.0086146760
1495,5,-0.0629952985,0.0014258738
1495,6,-0.0574795895,0.0258103641
1495,7,-0.0429188364,0.0461304214
1495,8,-0.0625656552,-0.0074534199
1495,9,-0.0186681151,-0.0601785688
1495,10,0.0473628719,-0.0415534108
1495,11,0.0608965355,-0.0161724783
1495,12,0.0629807931,-0.0018454903
1495,13,0.0572382822,0.0263391736
1495,14,-0.0007506009,0.0630035985
1495,15,-0.0578493120,0.0249677333
1495,16,0.0376824178,-0.0504993320
1495,17,0.0552933002,-0.0302117124
1495,18,0.0628525744,-0.0044324991
1495,19,0.0626849651,0.0063818906
1495,20,0.0619057175,0.0117382613
1495,21,0.0589864194,0.0221524579
1495,22,0.0443963950,0.0447103954
1495,23,0.0217362880,0.0591409832
1495,24,0.0473981986,0.0415158984
1495,25,0.0626301017,-0.0069001901
1495,26,0.0372236570,-0.0508385633
1495,27,0.0186435761,-0.0601877703
1495,28,0.0084537543,-0.0624393719
1495,29,-0.0123357584,-0.0617895749
1495,30,-0.0538907135,-0.0326478074
1495,31,-0.0604780299,0.0176774749
1495,32,0.0544681045,-0.0316775762
1495,33,0.0614176571,0.0140759028
1495,34,0.0352391237,0.0522348704
1495,35,0.0181799760,0.0603304297
1495,36,0.0089348225,0.0623733463
1495,37,-0.0099469665,0.0622196654
1495,38,-0.0497673206,0.0386436217
1495,39,-0.0627432298,-0.0057762042
1495,40,-0.0509533572,-0.0370638399
1495,41,-0.0600713408,-0.0190120498
1495,42,-0.0630008582,0.0009983428
1495,43,-0.0623497198,0.0090915167
1495,44,-0.0616345080,0.0130896304
1495,45,-0.0594397502,0.0209071283
1495,46,-0.0497540443,0.0386613679
1495,47,-0.0349423397,0.0524326073
1496,0,0.0484905897,-0.0402348316
1496,1,0.0628538907,-0.0044171937
1496,2,0.0536415778,0.0330566786
1496,3,0.0438420534,0.0452553514
1496,4,0.0378855298,0.0503500891
1496,5,0.0243103962,0.0581323769
1496,6,-0.0141419161,0.0614022026
1496,7,-0.0472889352,0.0416417741
1496,8,-0.0197511965,0.0598357569
1496,9,0.0419069767,0.0470539383
1496,10,0.0617123984,-0.0127188604
1496,11,0.0512151462,-0.0367046448
1496,12,0.0424716587,-0.0465441971
1496,13,0.0198868683,-0.0597888750
1496,14,-0.0417994413,-0.0471488712
1496,15,-0.0617410110,0.0125775582
1496,16,0.0466036244,-0.0424070072
1496,17,0.0622793776,-0.0095642347
1496,18,0.0571805043,0.0264682550
1496,19,0.0494707972,0.0390234806
1496,20,0.0445692259,0.0445393539
1496,21,0.0330077740,0.0536718997
1496,22,-0.0021748217,0.0629713281
1496,23,-0.0366320670,0.0512656164
1496,24,-0.0620755282,0.0108034804
1496,25,-0.0624288650,0.0085283169
1496,26,-0.0626991046,0.0062418628
1496,27,-0.0627836819,0.0053246931
1496,28,-0.0628210254,0.0048657469
1496,29,-0.0628854911,0.0039470508
1496,30,-0.0629879638,0.0016471658
1496,31,-0.0630064826,-0.0006547826
1496,32,-0.0262589519,-0.0572768923
1496,33,-0.0474970870,-0.0414034218
1496,34,-0.0603236285,-0.0181961526
1496,35,-0.0625292603,-0.0077534540
1496,36,-0.0629613275,-0.0024296699
1496,37,-0.0624678711,0.0082320563
1496,38,-0.0535497899,0.0332027421
1496,39,-0.0351485619,0.0522935774
1496,40,-0.0611019442,0.0153838975
1496,41,-0.0455303687,-0.0435552035
1496,42,0.0126618481,-0.0617220853
1496,43,0.0359038421,-0.0517773813
1496,44,0.0455612326,-0.0435221748
1496,45,0.0590018055,-0.0221109608
1496,46,0.0501098674,0.0381987868
1496,47,-0.0056894433,0.0627505605
1497,0,0.0347151647,-0.0525853304
1497,1,0.0520924780,-0.0354488561
1497,2,0.0616552179,-0.0129949056
1497,3,0.0629254263,-0.0032631767
1497,4,0.0629890734,0.0016491320
1497,5,0.0619687532,0.0114097245
1497,6,0.0529863025,0.0340996533
1497,7,0.0360551305,0.0516752666
1497,8,-0.0226636789,0.0587914643
1497,9,-0.0434015869,0.0456756840
1497,10,-0.0575575016,0.0256330754
1497,11,-0.0608539506,0.0163318730
1497,12,-0.0619463874,0.0115164682
1497,13,-0.0629849132,0.0017031849
1497,14,-0.0588606741,-0.0224848275
1497,15,-0.0458088818,-0.0432633823
1497,16,-0.0236693742,-0.0583952424
1497,17,-0.0438706608,-0.0452276519
1497,18,-0.0576459003,-0.0254363705
1497,19,-0.0608660307,-0.0162910148
1497,20,-0.0619385826,-0.0115596640
1497,21,-0.0629790800,-0.0019197631
1497,22,-0.0590877690,0.0218781109
1497,23,-0.0465428448,0.0424719984
1497,24,-0.0610119143,0.0157397927
1497,25,-0.0546058195,-0.0314380055
1497,26,-0.0170220694,-0.0606656713
1497,27,0.0022925477,-0.0629666021
1497,28,0.0119842200,-0.0618581112
1497,29,0.0302804935,-0.0552552584
1497,30,0.0602937526,-0.0182960687
1497,31,0.0558814009,0.0291098303
1497,32,0.0553751512,-0.0300647780
1497,33,0.0604798033,0.0176752359
1497,34,0.0304703435,0.0551515382
1497,35,0.0120274432,0.0618507068
1497,36,0.0022502447,0.0629691936
1497,37,-0.0172290552,0.0606080936
1497,38,-0.0549253192,0.0308763221
1497,39,-0.0607330942,-0.0167818931
1497,40,-0.0616026205,0.0132425844
1497,41,-0.0120393014,0.0618485678
1497,42,0.0521363756,0.0353825755
1497,43,0.0624809988,0.0081389870
1497,44,0.0626693830,-0.0065301619
1497,45,0.0530283427,-0.0340309252
1497,46,-0.0104465670,-0.0621364571
1497,47,-0.0612415801,-0.0148203498
1498,0,-0.0165277893,-0.0608027767
1498,1,-0.0330220088,-0.0536629004
1498,2,-0.0468290527,-0.0421565165
1498,3,-0.0513384192,-0.0365307290
1498,4,-0.0533473338,-0.0335342971
1498,5,-0.0568284727,-0.0272198256
1498,6,-0.0621994453,-0.0100679051
1498,7,-0.0625116208,0.0079031209
1498,8,-0.0626839494,-0.0063933466
1498,9,-0.0530545388,-0.0339905974
1498,10,-0.0320082548,-0.0542731602
1498,11,-0.0213447741,-0.0592830603
1498,12,-0.0157087393,-0.0610191083
1498,13,-0.0040743338,-0.0628766506
1498,14,0.0247363518,-0.0579501794
1498,15,0.0482237346,-0.0405530570
1498,16,0.0589165726,-0.0223388656
1498,17,0.0543525358,0.0318739472
1498,18,0.0092675573,0.0623233029
1498,19,-0.0131041756,0.0616310826
1498,20,-0.0238421559,0.0583234115
1498,21,-0.0427267002,0.0463091153
1498,22,-0.0628666224,-0.0042302135
1498,23,-0.0361380289,-0.0516157481
1498,24,-0.0519259797,-0.0356916480
1498,25,-0.0528142333,0.0343641189
1498,26,0.0115947080,0.0619338681
1498,27,0.0384668092,0.0499052108
1498,28,0.0490614384,0.0395372194
1498,29,0.0616683671,0.0129313959
1498,30,0.0354980349,-0.0520587959
1498,31,-0.0345603880,-0.0526858947
1498,32,0.0198079108,-0.0598154476
1498,33,0.0303035636,-0.0552444941
1498,34,0.0397972230,-0.0488506075
1498,35,0.0432435138,-0.0458277704
1498,36,0.0448820489,-0.0442243768
1498,37,0.0479783693,-0.0408441751
1498,38,0.0545759603,-0.0314899409
1498,39,0.0593724623,-0.0210967010
1498,40,0.0450336203,0.0440691101
1498,41,0.0053707798,0.0627794947
1498,42,-0.0368934245,0.0510776777
1498,43,-0.0497411624,0.0386766092
1498,44,-0.0547196616,0.0312380901
1498,45,-0.0612861583,0.0146328875
1498,46,-0.0559900026,-0.0289007759
1498,47,-0.0235710996,-0.0584341764
1499,0,0.0601882929,-0.0186452473
1499,1,0.0503483792,0.0378852339
1499,2,-0.0012446841,0.0629977654
1499,3,-0.0244182328,0.0580864276
1499,4,-0.0349010971,0.0524612290
1499,5,-0.0518057020,0.0358670381
1499,6,-0.0594049740,-0.0210079943
1499,7,-0.0177399033,-0.0604611103
1499,8,-0.0277536621,-0.0565684954
1499,9,-0.0629765830,-0.0020558941
1499,10,-0.0313843266,0.0546379482
1499,11,-0.0055735811,0.0627630220
1499,12,0.0080334112,0.0624958652
1499,13,0.0335052696,0.0533633871
1499,14,0.0628470990,-0.0045274451
1499,15,0.0255109225,-0.0576147055
1499,16,0.0041288861,-0.0628746768
1499,17,0.0029731027,-0.0629401039
1499,18,0.0018162480,-0.0629837917
1499,19,0.0013533181,-0.0629954389
1499,20,0.0011217327,-0.0629999132
1499,21,0.0006587740,-0.0630064262
1499,22,-0.0004993688,-0.0630079356
1499,23,-0.0016567254,-0.0629882996
1499,24,0.0576551499,-0.0254192187
1499,25,0.0537635475,0.0328598066
1499,26,0.0036737672,0.0629027949
1499,27,-0.0202511356,0.0596670879
1499,28,-0.0313068156,0.0546819661
1499,29,-0.0495729250,0.0388947690
1499,30,-0.0602222768,-0.0185349229
1499,31,-0.0191242247,-0.0600375827
1499,32,-0.0051714851,-0.0627974865
1499,33,-0.0136729416,-0.0615088767
1499,34,-0.0219196850,-0.0590743030
1499,35,-0.0251124043,-0.0577893365
1499,36,-0.0266813177,-0.0570817393
1499,37,-0.0297582264,-0.0555398322
1499,38,-0.0370426520,-0.0509714575
1499,39,-0.0436372865,-0.0454536859
1499,40,-0.0446695470,-0.0444395515
1499,41,-0.0391176325,-0.0493970450
1499,42,-0.0330201288,-0.0536653246
1499,43,-0.0304469471,-0.0551657771
1499,44,-0.0291344863,-0.0558701974
1499,45,-0.0264615851,-0.0571846291
1499,46,-0.0195339276,-0.0599058436
1499,47,-0.0123338300,-0.0617909345
